MUNICIPIO,NOMBRE INSTITUCION EDUCATIVA,NOMBRE SEDE EDUCATIVA,ZONA,PROYECTOS DE CONECTIVIDAD 2024,OPERADOR,ESTADO,ANCHO DE BANDA DE SUBIDA (MB),ANCHO DE BANDA DESCARGA (MB),FINALIZACIÓN DEL CONTRATO,DURACIÓN_RESTANTE_CONTRATO,CALIDAD_CONECTIVIDAD,ESTADO_NUM
CHITARAQUE,I.E. SAN PEDRO CLAVER,ESC GUAMOS Y LADERAS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CHITARAQUE,I.E. SAN PEDRO CLAVER,ESC MOTAVITA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,0.5
CHITARAQUE,I.E. SAN PEDRO CLAVER,ESC PALMICHAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CHITARAQUE,I.E. SAN PEDRO CLAVER,ESC SANTO DOMINGO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
CHITARAQUE,I.E. SAN PEDRO CLAVER,ESC TUME CHICO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
CHIVATÁ,I.E. AGROPECUARIO,ESC EL MORAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
CHIVATÁ,I.E. AGROPECUARIO,ESC PONTEZUELAS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CHIVATÁ,I.E. AGROPECUARIO,ESC RICAYA NORTE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CHIVATÁ,I.E. AGROPECUARIO,ESC RICAYA SUR,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CHIVOR,I.E. TECNICO AGROPECUARIO LA ESMERALDA,ESC EL PINO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CHIVOR,I.E. TECNICO AGROPECUARIO LA ESMERALDA,ESC EL SINAI,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CHIVOR,I.E. TECNICO AGROPECUARIO LA ESMERALDA,ESC SAN FRANCISCO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CHIVOR,I.E. TECNICO AGROPECUARIO LA ESMERALDA,ESC SAN MARTIN,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CIÉNEGA,I.E. TECNICA JOSE CAYETANO VASQUEZ,COL EDUC BAS CEBADAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,4.5,18.0,2032-12-01,2997,Media,1.0
CIÉNEGA,I.E. TECNICA JOSE CAYETANO VASQUEZ,ESC TAPIAS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
CIÉNEGA,I.E. TECNICA JOSE CAYETANO VASQUEZ,SEDE SAN VICENTE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CÓMBITA,I.E. SAN FRANCISCO,ESC EL CARMEN,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,1.0
CÓMBITA,I.E. INTEGRADO,ESC EL ROBLE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CÓMBITA,I.E. INTEGRADO,ESC LA CONCEPCION,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
CÓMBITA,I.E. INTEGRADO,ESC LA ESPERANZA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CÓMBITA,I.E. SANTA BARBARA,ESC LA PLAYA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
CÓMBITA,I.E. SAN FRANCISCO,ESC LAS MERCEDES,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,1.0
CÓMBITA,I.E. SANTA BARBARA,ESC PIEDRA BLANCA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CÓMBITA,I.E. SAN FRANCISCO,ESC SAN FRANCISCO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CÓMBITA,I.E. SAN FRANCISCO,ESC SAN ISIDRO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,1.0
CÓMBITA,I.E. SAN FRANCISCO,ESC SAN MARTIN,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CÓMBITA,I.E. INTEGRADO,ESC SAN RAFAEL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,1.0
CÓMBITA,I.E. SANTA BARBARA,ESC SANTA BARBARA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,0.5
CÓMBITA,INSTITUCION EDUCATIVA JUAN XXIII,INSTITUCION EDUCATIVA JUAN XXIII,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
COPER,I.E. JUANA CAPORAL,ESC SAN RAFAEL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
COPER,I.E. JUANA CAPORAL,ESC SANTA ROSA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CORRALES,I.E. TECNICA JUAN JOSE SAMANIEGO,ESC EL BUJIO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
COVARACHÍA,I.E. SAN LUIS BELTRAN,ESC ANTONIO NARIÑO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
COVARACHÍA,I.E. SAN LUIS BELTRAN,ESC CHIVASCOQUE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
COVARACHÍA,I.E. SAN LUIS BELTRAN,ESC LA CAPILLA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
COVARACHÍA,I.E. SAN LUIS BELTRAN,ESC LIMON DULCE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
COVARACHÍA,I.E. SAN LUIS BELTRAN,ESC PEÑALISA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
COVARACHÍA,I.E. SAN LUIS BELTRAN,ESC SAN LUIS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
CUBARÁ,I.E. TECNICA NACIONALIZADA PABLO VI,ESC BRISAS DEL ARAUCA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CUBARÁ,INSTITUCION EDUCATIVA KERÁ SHIKARÁ,ESC CAMPO ALICIA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CUBARÁ,I.E. TECNICA NACIONALIZADA PABLO VI,ESC EL BOJABA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CUBARÁ,I.E. TECNICA NACIONALIZADA PABLO VI,ESC EL GUAMO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CUBARÁ,I.E. TECNICA NACIONALIZADA PABLO VI,ESC EL ROYOTA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CUBARÁ,INSTITUCION EDUCATIVA KERÁ SHIKARÁ,ESC INDIGENA FATIMA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,0.5
CUBARÁ,INSTITUCION EDUCATIVA KERÁ SHIKARÁ,ESC INDIGENA GUALANDAY,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,0.5
CUBARÁ,INSTITUCION EDUCATIVA KERÁ SHIKARÁ,ESC INDIGENA LA BARROSA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CUBARÁ,INSTITUCION EDUCATIVA KERÁ SHIKARÁ,INSTITUCION EDUCATIVA KERÁ SHIKARÁ - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,4.5,18.0,2032-12-01,2997,Media,0.5
CUCAITA,I.E. SAN FELIPE,CENT EDUC ESCALONES,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CUCAITA,I.E. SAN FELIPE,ESC LLUVIOSOS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CUÍTIVA,I.E. SANTO DOMINGO SAVIO,ESC DE LLANO DE ALARCON,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
CUÍTIVA,I.E. SANTO DOMINGO SAVIO,ESC MACIAS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
EL COCUY,I.E. EL CARDON,ESC AGUA BLANCA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
EL COCUY,I.E. JOSE SANTOS GUTIERREZ,ESC CARRIZAL CENTRO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
EL COCUY,I.E. EL CARDON,ESC EL JUNCAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
EL COCUY,I.E. EL CARDON,ESC EL MORTIÑO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
EL COCUY,I.E. JOSE SANTOS GUTIERREZ,ESC EL RANAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
EL COCUY,I.E. EL CARDON,ESC LA PLAYA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
EL COCUY,I.E. JOSE SANTOS GUTIERREZ,ESC LLANO GRANDE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
EL ESPINO,I.E. CASCAJAL,I.E. CASCAJAL - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,4.5,18.0,2032-12-01,2997,Media,0.5
EL ESPINO,I.E. CASCAJAL,ESC SAN JOAQUIN,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
FIRAVITOBA,I.E. TECNICA DE FIRAVITOBA,ESC CARTAGENA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
FIRAVITOBA,I.E. TECNICA DE FIRAVITOBA,ESC LAS MONJAS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
FIRAVITOBA,I.E. TECNICA AGROPECUARIA SAN ANTONIO,ESC SAN ANTONIO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
FIRAVITOBA,I.E. TECNICA AGROPECUARIA SAN ANTONIO,I.E. TECNICA AGROPECUARIA SAN ANTONIO - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,0.5
FLORESTA,I.E. HECTOR JULIO RANGEL QUINTERO,ESC CELY,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
FLORESTA,I.E. HECTOR JULIO RANGEL QUINTERO,ESC TOBASIA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
GACHANTIVÁ,I.E. JUAN JOSE NEIRA,CE HATILLO Y SOCHA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
GACHANTIVÁ,I.E. JUAN JOSE NEIRA,CE IGUAS DE PARDOS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
GACHANTIVÁ,I.E. JUAN JOSE NEIRA,CE LA CAJA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
GACHANTIVÁ,I.E. GUITOQUE,CE SAAVEDRAS DE RONCANCIOS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
GACHANTIVÁ,I.E. JUAN JOSE NEIRA,CE TRES LLANOS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
GACHANTIVÁ,I.E. GUITOQUE,I.E. GUITOQUE - SEDE PRINCIPAL,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,1.0
GAMEZA,I.E. JUAN JOSE REYES PATRIA,ESC SAN ANTONIO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
GAMEZA,I.E. JUAN JOSE REYES PATRIA,GUANTO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
GAMEZA,I.E. SAZA,ESC LA CAPILLA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,1.0
GAMEZA,I.E. SAZA,ESC SIMON BOLIVAR,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
GARAGOA,I.E. TECNICA SAN LUIS,ESC CIENEGA BALVANERA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,0.5
GARAGOA,I.E. TECNICO INDUSTRIAL MARCO AURELIO BERNAL,ESC FUMBAQUE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
GARAGOA,I.E. TECNICO INDUSTRIAL MARCO AURELIO BERNAL,ESC HIPAQUIRA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
GUACAMAYAS,I.E. TECNICA SAN DIEGO DE ALCALA,ESC EL CHIVECHE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
GUACAMAYAS,I.E. TECNICA SAN DIEGO DE ALCALA,ESC RESUMIDERO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
GUATEQUE,I.E. TECNICA ENRIQUE OLAYA HERRERA,ESC CHORRO DE ORO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
GUATEQUE,I.E. TECNICA ENRIQUE OLAYA HERRERA,ESC GAUNZA ARRIBA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
GUATEQUE,I.E. TECNICA ENRIQUE OLAYA HERRERA,ESC UBAJUCA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
GUATEQUE,I.E. TECNICA ENRIQUE OLAYA HERRERA,ROSALES,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
GUATEQUE,I.E. TECNICA ENRIQUE OLAYA HERRERA,TINCACHOQUE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
GUAYATÁ,I.E. TECNICA LAS MERCEDES,ESC CHITAVITA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
GUAYATÁ,I.E. TECNICA LAS MERCEDES,ESC FONZAQUE ARRIBA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
GUAYATÁ,I.E. TECNICA LAS MERCEDES,ESC RINCON ARRIBA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,EN OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,1.0
GÜICÁN,I.E. NORMAL SUPERIOR NUESTRA SEÑORA DEL ROSARIO,ESC BELLAVISTA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
GÜICÁN,I.E. NORMAL SUPERIOR NUESTRA SEÑORA DEL ROSARIO,ESC EL CARDÓN,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
GÜICÁN,I.E. NORMAL SUPERIOR NUESTRA SEÑORA DEL ROSARIO,ESC JULIO JOSUE CRISTANCHO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
GÜICÁN,I.E. NORMAL SUPERIOR NUESTRA SEÑORA DEL ROSARIO,ESC SAN JUAN NEPOMUCENO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
GÜICÁN,I.E. NORMAL SUPERIOR NUESTRA SEÑORA DEL ROSARIO,ESC SAN LUIS,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
GÜICÁN,I.E. NORMAL SUPERIOR NUESTRA SEÑORA DEL ROSARIO,ESC SAN ROQUE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
IZA,I.E. TECNICA SERGIO CAMARGO,AGUA CALIENTE,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
JENESANO,I.E. TECNICO COMERCIAL,ESC BAGANIQUE ALTO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
JENESANO,I.E. TECNICO COMERCIAL,ESC BAGANIQUE CENTRO,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
JENESANO,I.E. TECNICO COMERCIAL,ESC DULCEYES,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.75,15.0,2032-12-01,2997,Media,0.5
JENESANO,I.E. TECNICO COMERCIAL,ESC FORAQUIRA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
JENESANO,I.E. TECNICO COMERCIAL,ESC NONCETA,RURAL,CENTRO DIGITAL,UNIÓN TEMPORAL DE ETB NET COLOMBIA CONECTADA,PENDIENTE INICIO OPERACIÓN,3.0,12.0,2032-12-01,2997,Media,0.5
